cell_id,split,cell_number,cycle_life,screening_label,matrix_rows,matrix_cols,matrix_mean,matrix_std,matrix_min,matrix_max,matrix_abs_mean,matrix_abs_max,cycle_mean_start,cycle_mean_end,cycle_mean_delta,cycle_std_start,cycle_std_end,cycle_std_delta,mean_slope_over_cycles,std_slope_over_cycles,q01,q05,q50,q95,q99
test1_cell34,test1,34,481.0,Recycle,1000,99,0.7367150064256622,0.42049423391716984,-0.00051615,1.0564,0.7367196761559519,1.0564,0.743777358529291,0.725242684445515,-0.01853467408377607,0.42333244090540045,0.4163487721138447,-0.006983668791555764,-0.00022271896274918387,-8.20578220287031e-05,-6.516721e-05,0.0015024800000000003,0.99424,1.0533,1.0552
test1_cell35,test1,35,519.0,Conditional Reuse,1000,99,0.7425989513960153,0.4235360962712887,-0.00058784,1.0649,0.7426027912766634,1.0649,0.749835698758862,0.730844320956877,-0.01899137780198501,0.42645024055365555,0.41921440767925056,-0.0072358328744049905,-0.00023264969585285865,-8.572516490914229e-05,-3.3207579999999996e-05,0.0015978650000000004,1.0017,1.0614,1.0635
test1_cell36,test1,36,499.0,Recycle,1000,99,0.7377243557704382,0.42196340172337604,-0.00078701,1.0593,0.7377286750976012,1.0593,0.7437338928705901,0.728321036058706,-0.01541285681188409,0.4245864837541259,0.41819020202997753,-0.006396281724148356,-0.00019519475293346453,-7.604924769931072e-05,-5.098391e-05,0.0015528600000000007,0.9965649999999999,1.0563,1.0581
test1_cell37,test1,37,535.0,Conditional Reuse,1000,99,0.7421257116494672,0.4307834126963301,-0.00099167,1.0708,0.7421370805568757,1.0708,0.7490649891301511,0.7308154682965,-0.018249520833651056,0.4329026224839357,0.42671436060471046,-0.006188261879225221,-0.0002302551719591379,-7.576558614887758e-05,-0.0002524645,0.0011672500000000008,1.0087,1.0679,1.0698
test1_cell38,test1,38,465.0,Recycle,1000,99,0.7313667519148478,0.42079660412052966,-0.00057102,1.0585,0.7313716969641153,1.0585,0.7411336137263099,0.7179701323237829,-0.023163481402526997,0.42451680302050016,0.41554705408852105,-0.008969748931979105,-0.00027856777840636364,-0.00010542996243022643,-7.374742e-05,0.0015011000000000015,0.987365,1.0551,1.0574
test1_cell39,test1,39,499.0,Recycle,1000,99,0.7425534021088773,0.4249942613139269,-0.085042,1.0685,0.7425695810407669,1.0685,0.7512911722415,0.7291474469822901,-0.022143725259209934,0.42872078577959016,0.41981022915766375,-0.008910556621926413,-0.00026779441085313094,-0.00010327017298753436,-2.2037929999999997e-05,0.0015869950000000001,1.0027,1.0645,1.0669
test1_cell40,test1,40,466.0,Recycle,1000,99,0.7440133584527746,0.42312332475524755,-0.00047971,1.0675,0.7440160818591234,1.0675,0.75417556023256,0.72994256325425,-0.02423299697831005,0.42710880517967026,0.4178699734851429,-0.009238831694527383,-0.0002888290326668931,-0.00010638911766821094,1.7117430000000002e-05,0.0016729850000000003,1.0012,1.0637,1.066
test1_cell41,test1,41,457.0,Recycle,1000,99,0.7345500883562818,0.4204094931410333,-0.00052338,1.0596,0.734554940319587,1.0596,0.7447695877100889,0.7206177315318799,-0.02415185617820903,0.42419875918364314,0.4152219794956431,-0.008976779688000036,-0.0002987362346143534,-0.00010740560813323132,-7.403336e-05,0.0015187900000000001,0.98975,1.0557,1.0579
test1_cell42,test1,42,429.0,Recycle,1000,99,0.7365790376126105,0.4210959050889626,-0.00056905,1.0626,0.7365836639681294,1.0626,0.7486424595140901,0.7209975797058501,-0.02764487980824004,0.42530831205292247,0.4151113002913495,-0.01019701176157295,-0.0003317940797262412,-0.00012050221069973867,-6.197954e-05,0.0015225850000000003,0.9911749999999999,1.0588,1.0613
test1_cell43,test1,43,713.0,Conditional Reuse,1000,99,0.7058309277423015,0.41118784292880545,-0.00051253,1.0311,0.7058344553899896,1.0311,0.708184909966778,0.69904601424407,-0.009138895722707985,0.41300623306268547,0.4081546668213911,-0.004851566241294347,-0.0001294528163578257,-6.175755443310045e-05,-2.690369e-05,0.0014904650000000005,0.95859,1.0271,1.0294
test2_cell1,test2,1,1009.0,Reuse,1000,99,0.7454684043453718,0.4193981630758915,-0.00033616,1.0556,0.7454699002946021,1.0556,0.74769604054888,0.73997279203579,-0.00772324851308992,0.421407199882646,0.4170366983660475,-0.004370501516598513,-9.857063577436578e-05,-5.088214560725965e-05,9.869158000000001e-05,0.001882095,1.0038,1.0534,1.0549
test2_cell2,test2,2,1063.0,Reuse,1000,99,0.7481443387734611,0.41813910925765685,-0.00062775,1.0533,0.7481456357693572,1.0533,0.7501604739188199,0.7431175548801401,-0.007042919038679818,0.420036715149934,0.41597056742852934,-0.004066147721404678,-9.54119218221416e-05,-4.5734928858516774e-05,0.00011994510000000001,0.0019428650000000004,1.0053,1.0513,1.0527
test2_cell3,test2,3,1115.0,Reuse,1000,99,0.7499230183281371,0.4182266695749456,-0.00032847,1.0517,0.7499244416893829,1.0517,0.75387659639471,0.744675181951785,-0.009201414442925104,0.42006523401116275,0.4159908245029926,-0.004074409508170174,-0.00011077588053834788,-4.561104436401473e-05,0.0001162792,0.00196838,1.0073,1.0497,1.051
test2_cell4,test2,4,1048.0,Reuse,1000,99,0.7554638607791908,0.42104793719916095,-0.00034692,1.0592,0.7554656657144477,1.0592,0.7578196824458401,0.74975343293078,-0.008066249515060075,0.42262411530669686,0.41900918138077875,-0.003614933925918107,-0.00010107467357081791,-4.2125226088244433e-05,8.749489000000001e-05,0.0019289850000000002,1.0143499999999999,1.0573,1.0585
test2_cell5,test2,5,828.0,Conditional Reuse,1000,99,0.7305077334965457,0.4119496312258156,-0.00036592,1.0367,0.7305095619372342,1.0367,0.7332699977742001,0.724455880113211,-0.008814117660989051,0.41458404307542895,0.40931730601565514,-0.005266737059773818,-0.00011632251400071649,-5.7913481811632806e-05,7.480067000000001e-05,0.0018015,0.98398,1.0345,1.0359
test2_cell6,test2,6,667.0,Conditional Reuse,1000,99,0.7346902950408247,0.41240492123555467,-0.00026766,1.0482,0.7346910488268474,1.0482,0.74707726002882,0.720880735629963,-0.026196524398857002,0.4188895580040389,0.4060809381776344,-0.012808619826404466,-0.0003007744501340629,-0.00014228617421179084,0.0001674696,0.002019695,0.986685,1.0417,1.0463
test2_cell7,test2,7,1836.0,Reuse,1000,99,0.7508372122763167,0.4208645568006328,-0.00039324,1.0555,0.750839371168625,1.0555,0.75155999387839,0.7464895599072621,-0.005070433971127941,0.4221326104445151,0.4192601651419816,-0.0028724453025334995,-6.975006289077304e-05,-3.5309694431908194e-05,5.8562470000000005e-05,0.0018165850000000003,1.0102,1.0535,1.0547
test2_cell8,test2,8,828.0,Conditional Reuse,1000,99,0.7420268685634224,0.4180669701580825,-0.00035342,1.052,0.7420286417393634,1.052,0.74474588486653,0.7354932851255861,-0.009252599740943945,0.42012529945784977,0.41558795414571215,-0.0045373453121376195,-0.00011341936375813637,-5.19373421921584e-05,7.954641e-05,0.0018379800000000003,0.99919,1.0497,1.0511
test2_cell9,test2,9,1039.0,Reuse,1000,99,0.7463358765553552,0.42003491852418584,-0.00072715,1.057,0.7463382037021468,1.057,0.7506374781324999,0.73880798790974,-0.01182949022275992,0.4222699979500296,0.41718362235189316,-0.005086375598136461,-0.00014216281174518313,-6.110445205320085e-05,5.4013700000000014e-05,0.0018032500000000008,1.0036,1.0544,1.0561
test2_cell10,test2,10,1078.0,Reuse,1000,99,0.7399679362592019,0.41766813193306995,-0.00057889,1.0729,0.7399697684296667,1.0729,0.7411446749531453,0.7352691585263201,-0.005875516426825156,0.41951368769817,0.4158060066967563,-0.003707681001413665,-7.439862715233373e-05,-4.246381074630963e-05,7.934179000000001e-05,0.0018397850000000002,0.9984599999999999,1.0467,1.048
test2_cell11,test2,11,817.0,Conditional Reuse,1000,99,0.7426771472933599,0.41877448879973744,-0.00038989,1.0538,0.7426791451429198,1.0538,0.74778952111215,0.734491802133877,-0.013297718978273032,0.42134391586559167,0.41577121719865306,-0.0055726986669386025,-0.0001557463877316514,-6.39911751935118e-05,6.348898e-05,0.0017883800000000004,1.0,1.0511,1.0528
test2_cell12,test2,12,932.0,Conditional Reuse,1000,99,0.7459408973578919,0.42190885719447124,-0.00043863,1.0613,0.7459431301947069,1.0613,0.750946762578837,0.73772313612238,-0.013223626456456916,0.42466461553913404,0.4186360557540615,-0.006028559785072551,-0.00015860334504543946,-7.079325666186708e-05,5.5538489999999996e-05,0.0017882450000000008,1.0044,1.0583,1.0603
test2_cell13,test2,13,816.0,Conditional Reuse,1000,99,0.7419821783103704,0.41856234160749034,-0.00034404,1.052,0.7419840934257282,1.052,0.744899165449681,0.7350490689235492,-0.00985009652613189,0.42060159333519775,0.41586615251438497,-0.004735440820812786,-0.00012211260657434274,-5.6133981689972164e-05,6.677635e-05,0.0017929800000000004,0.999205,1.0497,1.0512
test2_cell14,test2,14,858.0,Conditional Reuse,1000,99,0.7494142095684044,0.4218222744124595,-0.00038234,1.0611,0.7494163486532043,1.0611,0.752734385373981,0.7416414333572651,-0.011092952016715896,0.4237424359613947,0.4191427506920875,-0.004599685269307208,-0.0001378091991637373,-5.4745739732980496e-05,5.6957190000000003e-05,0.0017929550000000008,1.0082,1.0587,1.0602
test2_cell15,test2,15,876.0,Conditional Reuse,1000,99,0.741568315662902,0.4186482167600143,-0.000339,1.0539,0.7415700112350146,1.0539,0.7454400239214299,0.73379794199128,-0.011642081930149928,0.4209494668793091,0.415787637088724,-0.005161829790585104,-0.00014070592015597323,-6.029193665459726e-05,8.058272999999999e-05,0.001829,0.99874,1.0513,1.053
test2_cell16,test2,16,1638.0,Reuse,1000,99,0.7462562727456515,0.41797422541101303,-0.00035652,1.0499,0.7462580319439706,1.0499,0.746645457175701,0.7432572240177299,-0.003388233157971099,0.41944202442161127,0.4163066188006743,-0.0031354056209369485,-4.94310809152019e-05,-3.617193094797388e-05,7.918985e-05,0.0018761700000000004,1.0046,1.0479,1.0491
test2_cell17,test2,17,1315.0,Reuse,1000,99,0.7537477537127218,0.41809884521377527,-0.00035079,1.0552,0.7537493741410729,1.0552,0.7566051892954391,0.7508822209755501,-0.005722968319888944,0.42010595191224215,0.4160861397616439,-0.004019812150598268,-7.317105864295502e-05,-3.84178901742552e-05,0.0001020761,0.0019691650000000006,1.0103,1.052,1.0535
test2_cell18,test2,18,1146.0,Reuse,1000,99,0.7525812468947805,0.41845171815668003,-0.00032119,1.055,0.7525826521872834,1.055,0.7552858822055221,0.74723693955797,-0.008048942647552071,0.42034941519953783,0.41620958744671943,-0.0041398277528184035,-0.0001013387592312564,-4.8435413591607305e-05,0.0001113986,0.001973475,1.0094,1.0528,1.0542
test2_cell19,test2,19,1155.0,Reuse,1000,99,0.7513403565958598,0.4205629905232697,-0.00038764,1.0584,0.7513419825738595,1.0584,0.755068665072014,0.7454068045490809,-0.009661860522933052,0.4227676080453651,0.4179634611710515,-0.004804146874313631,-0.00011973505583506868,-5.599347856225935e-05,9.574856999999999e-05,0.0019059800000000003,1.01,1.0559,1.0576
test2_cell20,test2,20,813.0,Conditional Reuse,1000,99,0.743063413446825,0.4177658011860922,-0.00033461,1.0512,0.7430648780052015,1.0512,0.7460344142413571,0.736667793315253,-0.009366620926104074,0.41979826134726095,0.41545065683548965,-0.004347604511771297,-0.00011240199430753745,-4.935755708577599e-05,0.00010152550000000001,0.0018613850000000003,0.99999,1.0489,1.0503
test2_cell21,test2,21,772.0,Conditional Reuse,1000,99,0.7417808660785954,0.41600270663203576,-0.00026885,1.0539,0.7417819375234355,1.0539,0.7513127452205,0.730430140761196,-0.02088260445930401,0.42104870175269027,0.41075555555290244,-0.010293146199787828,-0.0002518366734209474,-0.0001159393465832715,0.00013027780000000001,0.0020001700000000008,0.99686,1.049,1.0525
test2_cell22,test2,22,1002.0,Reuse,1000,99,0.734905396989446,0.4144066832530433,-0.00039397,1.0433,0.7349075081462901,1.0433,0.73934117887097,0.7281584314424333,-0.011182747428536643,0.41719211699768394,0.4112931058492702,-0.005899011148413735,-0.00014686885442764247,-6.864954961733382e-05,6.204891e-05,0.0018224650000000003,0.98918,1.0404,1.0422
test2_cell23,test2,23,825.0,Conditional Reuse,1000,99,0.7291927610665736,0.41206929139938203,-0.00060929,1.0346,0.7291947815064338,1.0346,0.73120742075837,0.7237554752710971,-0.007451945487272904,0.4140688314607158,0.4098621722686525,-0.004206659192063311,-9.858312489504244e-05,-4.687077485686438e-05,6.660549e-05,0.0017967300000000012,0.983635,1.0328,1.0339
test2_cell24,test2,24,989.0,Conditional Reuse,1000,99,0.7445878264813666,0.41775175235205936,-0.00036703,1.0501,0.7445897064778717,1.0501,0.747249109180978,0.738581759447263,-0.008667349733714969,0.41952976560289623,0.4153830891073764,-0.004146676495519808,-0.00011037003121442844,-4.93186536751471e-05,7.972427e-05,0.001873395,1.0018500000000001,1.0479,1.0493
test2_cell25,test2,25,1028.0,Reuse,1000,99,0.7580236780394953,0.4214625068992698,-0.00039122,1.061,0.7580254709803699,1.061,0.75996932752948,0.75199470345647,-0.007974624073009973,0.4229833321877633,0.41932340305688726,-0.0036599291308760384,-0.00010221561885875242,-4.291831686757403e-05,8.663757e-05,0.001899095,1.0164,1.0591,1.0603
test2_cell26,test2,26,850.0,Conditional Reuse,1000,99,0.7443868316461998,0.41612415003163106,-0.00028873,1.0486,0.7443879657515279,1.0486,0.7468248788927411,0.73816261089081,-0.00866226800193104,0.41807458114796986,0.41373628000487306,-0.004338301143096801,-0.00011013925459923123,-4.9611002329785626e-05,0.00012615520000000001,0.0019656350000000007,1.0002,1.0466,1.0479
test2_cell27,test2,27,541.0,Conditional Reuse,1000,99,0.7267730432898007,0.40807822609473343,-0.00087754,1.0358,0.7267736904026962,1.0358,0.739055021910383,0.7115034322633106,-0.027551589647072383,0.41395798894817337,0.40191038486640634,-0.012047604081767027,-0.00032350687812335185,-0.00013410162203052344,0.0001957591,0.002026150000000001,0.9766,1.0305,1.0341
test2_cell28,test2,28,858.0,Conditional Reuse,1000,99,0.7448527382160092,0.4187176990117185,-0.00032415,1.0534,0.7448541801137324,1.0534,0.7471603566991369,0.7378719207767,-0.009288435922436888,0.42050279076866126,0.41616474757123345,-0.00433804319742781,-0.00011722319529244268,-5.13495614936048e-05,0.00010580300000000002,0.0018799,1.0025,1.0512,1.0525
test2_cell29,test2,29,935.0,Conditional Reuse,1000,99,0.749006650332483,0.42048951670647516,-0.00035295,1.0573,0.7490084843847268,1.0573,0.7512887194576701,0.74294934109846,-0.008339378359210059,0.42229131347487453,0.4182055322216278,-0.004085781253246712,-0.00010302302354434388,-4.6933389857562824e-05,7.429012000000002e-05,0.0018396,1.008,1.0553,1.0566
test2_cell30,test2,30,731.0,Conditional Reuse,1000,99,0.7430343032197106,0.41935659151879495,-0.00043742,1.0547,0.7430367178362653,1.0547,0.7486659203024899,0.73386987789129,-0.014796042411199917,0.4220893625530786,0.41605860685711726,-0.006030755695961343,-0.00017719319065882995,-6.964554260527e-05,3.9541290000000006e-05,0.00177089,1.0002,1.052,1.0538
test2_cell31,test2,31,1284.0,Reuse,1000,99,0.7442918276725723,0.4170575836140275,-0.00036597,1.0478,0.7442936655607539,1.0478,0.74581648253651,0.740659982874585,-0.005156499661924996,0.4187249244644179,0.4150958551707714,-0.003629069293646481,-7.576323800090375e-05,-4.1468751946324295e-05,8.080060000000001e-05,0.0018946850000000003,1.002,1.046,1.0472
test2_cell32,test2,32,1158.0,Reuse,1000,99,0.7432690011926156,0.4167037153274885,-0.00035017,1.0485,0.7432708530940156,1.0485,0.7455977651417101,0.73858255584789,-0.007015209293820046,0.4185606838320066,0.41438879094433584,-0.004171892887670781,-9.468300597343842e-05,-4.7701399944833554e-05,7.538039e-05,0.0018723650000000004,0.99999,1.0463,1.0477
test2_cell33,test2,33,1093.0,Reuse,1000,99,0.7462564160313051,0.41781197663961617,-0.00036047,1.0502,0.7462584552282066,1.0502,0.7486480454167901,0.741295981985359,-0.007352063431431133,0.4197313146160348,0.41548089792650056,-0.004250416689534242,-9.907428400107218e-05,-4.89732647734169e-05,6.781784e-05,0.001874795,1.0038,1.0483,1.0496
test2_cell34,test2,34,923.0,Conditional Reuse,1000,99,0.7411223306790651,0.4150590974586084,-0.0012595,1.0451,0.7411240857160735,1.0451,0.7431532618646101,0.7360440013202401,-0.00710926054437,0.4169237143301032,0.41268590505483205,-0.004237809275271176,-0.00010094280009790562,-4.8545662914470174e-05,0.0001011875,0.001905230000000001,0.996955,1.0427,1.0442
test2_cell35,test2,35,1935.0,Reuse,1000,99,0.7469637972086599,0.4211344146401812,-0.0004581,1.0574,0.746966525311939,1.0574,0.74911433366093,0.74259448778232,-0.006519845878610098,0.42323732267572756,0.41872179008534105,-0.004515532590386506,-8.977871149453831e-05,-5.196579348647733e-05,3.160049000000001e-05,0.0017940850000000004,1.006,1.0551,1.0566
test2_cell36,test2,36,1156.0,Reuse,1000,99,0.7291831275481443,0.4132612018491311,-0.00041192,1.0368,0.7291855633185079,1.0368,0.7296769784048299,0.725670149054628,-0.0040068293502019126,0.41482182323857925,0.41120470448774726,-0.0036171187508319824,-6.805033899519315e-05,-4.196910578673377e-05,4.0440070000000004e-05,0.0017751550000000007,0.9854149999999999,1.0347,1.036
test2_cell37,test2,37,796.0,Conditional Reuse,1000,99,0.7395081373066377,0.4176818197719303,-0.00036178,1.0473,0.7395101817227974,1.0473,0.7405035329368599,0.73438853745125,-0.006114995485609898,0.4190320761509257,0.4155597682137815,-0.0034723079371442034,-8.077443194008817e-05,-4.1704055138493495e-05,6.0809840000000005e-05,0.0017701600000000007,0.99795,1.0452,1.0465
test2_cell38,test2,38,786.0,Conditional Reuse,1000,99,0.7284696550399092,0.41868111314155243,-0.00074125,1.0412,0.7284777697140993,1.0412,0.7303489872334791,0.7233643871647,-0.006984600068779101,0.4207609554593976,0.4162075122242172,-0.004553443235180421,-9.477109276030361e-05,-5.1089312530369204e-05,-0.00017898989999999999,0.0013383450000000008,0.9896050000000001,1.0393,1.0405
test2_cell39,test2,39,940.0,Conditional Reuse,1000,99,0.7459117506564811,0.4213890729882404,-0.00037464,1.0582,0.7459138243410071,1.0582,0.748403962768743,0.739196673109116,-0.009207289659627027,0.4231269301864576,0.41893966031554253,-0.004187269870915056,-0.00011887914173553253,-4.991569138148818e-05,6.363328e-05,0.0018189400000000009,1.0059,1.0559,1.0574
test2_cell40,test2,40,1801.0,Reuse,1000,99,0.7495880776161896,0.4211745547754291,-0.0011099,1.0565,0.7495904972407708,1.0565,0.7503791994458374,0.745159208797051,-0.005219990648786421,0.42250083893825385,0.4195030878574884,-0.002997751080765443,-6.668690826737416e-05,-3.5287588574972176e-05,5.201484e-05,0.0018296,1.0101499999999999,1.0547,1.0558
